+3.14159265e-03 +6.12036463e-14 
+9.42477796e-03 +1.48719279e-11 
+1.57079633e-02 +1.91239832e-10 
+2.19911486e-02 +1.02841771e-09 
+2.82743339e-02 +3.61265572e-09 
+3.45575192e-02 +9.85135139e-09 
+4.08407045e-02 +2.27065510e-08 
+4.71238898e-02 +4.64276179e-08 
+5.34070751e-02 +8.67828842e-08 
+5.96902604e-02 +1.51290101e-07 
+6.59734457e-02 +2.49445508e-07 
+7.22566310e-02 +3.92951336e-07 
+7.85398163e-02 +5.95941564e-07 
+8.48230016e-02 +8.75205757e-07 
+9.11061870e-02 +1.25041079e-06 
+9.73893723e-02 +1.74432032e-06 
+1.03672558e-01 +2.38301176e-06 
+1.09955743e-01 +3.19609064e-06 
+1.16238928e-01 +4.21690222e-06 
+1.22522113e-01 +5.48274007e-06 
+1.28805299e-01 +7.03505148e-06 
+1.35088484e-01 +8.91963971e-06 
+1.41371669e-01 +1.11868626e-05 
+1.47654855e-01 +1.38918277e-05 
+1.53938040e-01 +1.70945835e-05 
+1.60221225e-01 +2.08603066e-05 
+1.66504411e-01 +2.52594854e-05 
+1.72787596e-01 +3.03680986e-05 
+1.79070781e-01 +3.62677899e-05 
+1.85353967e-01 +4.30460383e-05 
+1.91637152e-01 +5.07963231e-05 
+1.97920337e-01 +5.96182845e-05 
+2.04203522e-01 +6.96178795e-05 
+2.10486708e-01 +8.09075319e-05 
+2.16769893e-01 +9.36062778e-05 
+2.23053078e-01 +1.07839906e-04 
+2.29336264e-01 +1.23741090e-04 
+2.35619449e-01 +1.41449522e-04 
+2.41902634e-01 +1.61112029e-04 
+2.48185820e-01 +1.82882697e-04 
+2.54469005e-01 +2.06922978e-04 
+2.60752190e-01 +2.33401795e-04 
+2.67035376e-01 +2.62495647e-04 
+2.73318561e-01 +2.94388694e-04 
+2.79601746e-01 +3.29272848e-04 
+2.85884931e-01 +3.67347856e-04 
+2.92168117e-01 +4.08821367e-04 
+2.98451302e-01 +4.53909005e-04 
+3.04734487e-01 +5.02834427e-04 
+3.11017673e-01 +5.55829378e-04 
+3.17300858e-01 +6.13133738e-04 
+3.23584043e-01 +6.74995560e-04 
+3.29867229e-01 +7.41671107e-04 
+3.36150414e-01 +8.13424878e-04 
+3.42433599e-01 +8.90529624e-04 
+3.48716785e-01 +9.73266366e-04 
+3.54999970e-01 +1.06192439e-03 
+3.61283155e-01 +1.15680127e-03 
+3.67566340e-01 +1.25820282e-03 
+3.73849526e-01 +1.36644312e-03 
+3.80132711e-01 +1.48184445e-03 
+3.86415896e-01 +1.60473731e-03 
+3.92699082e-01 +1.73546034e-03 
+3.98982267e-01 +1.87436029e-03 
+4.05265452e-01 +2.02179196e-03 
+4.11548638e-01 +2.17811819e-03 
+4.17831823e-01 +2.34370969e-03 
+4.24115008e-01 +2.51894510e-03 
+4.30398194e-01 +2.70421078e-03 
+4.36681379e-01 +2.89990082e-03 
+4.42964564e-01 +3.10641690e-03 
+4.49247749e-01 +3.32416818e-03 
+4.55530935e-01 +3.55357123e-03 
+4.61814120e-01 +3.79504988e-03 
+4.68097305e-01 +4.04903511e-03 
+4.74380491e-01 +4.31596493e-03 
+4.80663676e-01 +4.59628422e-03 
+4.86946861e-01 +4.89044461e-03 
+4.93230047e-01 +5.19890431e-03 
+4.99513232e-01 +5.52212798e-03 
+5.05796417e-01 +5.86058655e-03 
+5.12079603e-01 +6.21475705e-03 
+5.18362788e-01 +6.58512244e-03 
+5.24645973e-01 +6.97217143e-03 
+5.30929158e-01 +7.37639827e-03 
+5.37212344e-01 +7.79830262e-03 
+5.43495529e-01 +8.23838924e-03 
+5.49778714e-01 +8.69716792e-03 
+5.56061900e-01 +9.17515314e-03 
+5.62345085e-01 +9.67286395e-03 
+5.68628270e-01 +1.01908237e-02 
+5.74911456e-01 +1.07295598e-02 
+5.81194641e-01 +1.12896035e-02 
+5.87477826e-01 +1.18714898e-02 
+5.93761012e-01 +1.24757568e-02 
+6.00044197e-01 +1.31029460e-02 
+6.06327382e-01 +1.37536015e-02 
+6.12610567e-01 +1.44282702e-02 
+6.18893753e-01 +1.51275014e-02 
+6.25176938e-01 +1.58518462e-02 
+6.31460123e-01 +1.66018579e-02 
+6.37743309e-01 +1.73780909e-02 
+6.44026494e-01 +1.81811012e-02 
+6.50309679e-01 +1.90114456e-02 
+6.56592865e-01 +1.98696817e-02 
+6.62876050e-01 +2.07563675e-02 
+6.69159235e-01 +2.16720610e-02 
+6.75442421e-01 +2.26173201e-02 
+6.81725606e-01 +2.35927022e-02 
+6.88008791e-01 +2.45987641e-02 
+6.94291976e-01 +2.56360611e-02 
+7.00575162e-01 +2.67051476e-02 
+7.06858347e-01 +2.78065761e-02 
+7.13141532e-01 +2.89408969e-02 
+7.19424718e-01 +3.01086584e-02 
+7.25707903e-01 +3.13104061e-02 
+7.31991088e-01 +3.25466827e-02 
+7.38274274e-01 +3.38180275e-02 
+7.44557459e-01 +3.51249765e-02 
+7.50840644e-01 +3.64680616e-02 
+7.57123830e-01 +3.78478106e-02 
+7.63407015e-01 +3.92647468e-02 
+7.69690200e-01 +4.07193887e-02 
+7.75973385e-01 +4.22122497e-02 
+7.82256571e-01 +4.37438376e-02 
+7.88539756e-01 +4.53146546e-02 
+7.94822941e-01 +4.69251967e-02 
+8.01106127e-01 +4.85759537e-02 
+8.07389312e-01 +5.02674084e-02 
+8.13672497e-01 +5.20000369e-02 
+8.19955683e-01 +5.37743078e-02 
+8.26238868e-01 +5.55906820e-02 
+8.32522053e-01 +5.74496127e-02 
+8.38805239e-01 +5.93515447e-02 
+8.45088424e-01 +6.12969141e-02 
+8.51371609e-01 +6.32861486e-02 
+8.57654794e-01 +6.53196663e-02 
+8.63937980e-01 +6.73978762e-02 
+8.70221165e-01 +6.95211773e-02 
+8.76504350e-01 +7.16899589e-02 
+8.82787536e-01 +7.39045998e-02 
+8.89070721e-01 +7.61654682e-02 
+8.95353906e-01 +7.84729215e-02 
+9.01637092e-01 +8.08273061e-02 
+9.07920277e-01 +8.32289568e-02 
+9.14203462e-01 +8.56781970e-02 
+9.20486648e-01 +8.81753378e-02 
+9.26769833e-01 +9.07206785e-02 
+9.33053018e-01 +9.33145059e-02 
+9.39336203e-01 +9.59570939e-02 
+9.45619389e-01 +9.86487038e-02 
+9.51902574e-01 +1.01389584e-01 
+9.58185759e-01 +1.04179968e-01 
+9.64468945e-01 +1.07020078e-01 
+9.70752130e-01 +1.09910120e-01 
+9.77035315e-01 +1.12850289e-01 
+9.83318501e-01 +1.15840763e-01 
+9.89601686e-01 +1.18881706e-01 
+9.95884871e-01 +1.21973269e-01 
+1.00216806e+00 +1.25115587e-01 
+1.00845124e+00 +1.28308779e-01 
+1.01473443e+00 +1.31552951e-01 
+1.02101761e+00 +1.34848193e-01 
+1.02730080e+00 +1.38194578e-01 
+1.03358398e+00 +1.41592165e-01 
+1.03986717e+00 +1.45040997e-01 
+1.04615035e+00 +1.48541101e-01 
+1.05243354e+00 +1.52092487e-01 
+1.05871672e+00 +1.55695150e-01 
+1.06499991e+00 +1.59349068e-01 
+1.07128309e+00 +1.63054203e-01 
+1.07756628e+00 +1.66810501e-01 
+1.08384947e+00 +1.70617891e-01 
+1.09013265e+00 +1.74476284e-01 
+1.09641584e+00 +1.78385575e-01 
+1.10269902e+00 +1.82345645e-01 
+1.10898221e+00 +1.86356353e-01 
+1.11526539e+00 +1.90417545e-01 
+1.12154858e+00 +1.94529049e-01 
+1.12783176e+00 +1.98690676e-01 
+1.13411495e+00 +2.02902218e-01 
+1.14039813e+00 +2.07163454e-01 
+1.14668132e+00 +2.11474143e-01 
+1.15296450e+00 +2.15834026e-01 
+1.15924769e+00 +2.20242831e-01 
+1.16553087e+00 +2.24700265e-01 
+1.17181406e+00 +2.29206021e-01 
+1.17809725e+00 +2.33759772e-01 
+1.18438043e+00 +2.38361176e-01 
+1.19066362e+00 +2.43009874e-01 
+1.19694680e+00 +2.47705490e-01 
+1.20322999e+00 +2.52447631e-01 
+1.20951317e+00 +2.57235889e-01 
+1.21579636e+00 +2.62069836e-01 
+1.22207954e+00 +2.66949030e-01 
+1.22836273e+00 +2.71873012e-01 
+1.23464591e+00 +2.76841307e-01 
+1.24092910e+00 +2.81853425e-01 
+1.24721228e+00 +2.86908856e-01 
+1.25349547e+00 +2.92007079e-01 
+1.25977865e+00 +2.97147553e-01 
+1.26606184e+00 +3.02329725e-01 
+1.27234502e+00 +3.07553025e-01 
+1.27862821e+00 +3.12816866e-01 
+1.28491140e+00 +3.18120649e-01 
+1.29119458e+00 +3.23463758e-01 
+1.29747777e+00 +3.28845563e-01 
+1.30376095e+00 +3.34265419e-01 
+1.31004414e+00 +3.39722668e-01 
+1.31632732e+00 +3.45216637e-01 
+1.32261051e+00 +3.50746638e-01 
+1.32889369e+00 +3.56311971e-01 
+1.33517688e+00 +3.61911923e-01 
+1.34146006e+00 +3.67545766e-01 
+1.34774325e+00 +3.73212760e-01 
+1.35402643e+00 +3.78912152e-01 
+1.36030962e+00 +3.84643178e-01 
+1.36659280e+00 +3.90405059e-01 
+1.37287599e+00 +3.96197008e-01 
+1.37915917e+00 +4.02018223e-01 
+1.38544236e+00 +4.07867893e-01 
+1.39172555e+00 +4.13745195e-01 
+1.39800873e+00 +4.19649294e-01 
+1.40429192e+00 +4.25579348e-01 
+1.41057510e+00 +4.31534502e-01 
+1.41685829e+00 +4.37513893e-01 
+1.42314147e+00 +4.43516647e-01 
+1.42942466e+00 +4.49541883e-01 
+1.43570784e+00 +4.55588708e-01 
+1.44199103e+00 +4.61656225e-01 
+1.44827421e+00 +4.67743524e-01 
+1.45455740e+00 +4.73849692e-01 
+1.46084058e+00 +4.79973806e-01 
+1.46712377e+00 +4.86114935e-01 
+1.47340695e+00 +4.92272144e-01 
+1.47969014e+00 +4.98444490e-01 
+1.48597333e+00 +5.04631025e-01 
+1.49225651e+00 +5.10830794e-01 
+1.49853970e+00 +5.17042838e-01 
+1.50482288e+00 +5.23266194e-01 
+1.51110607e+00 +5.29499891e-01 
+1.51738925e+00 +5.35742959e-01 
+1.52367244e+00 +5.41994419e-01 
+1.52995562e+00 +5.48253294e-01 
+1.53623881e+00 +5.54518600e-01 
+1.54252199e+00 +5.60789352e-01 
+1.54880518e+00 +5.67064562e-01 
+1.55508836e+00 +5.73343243e-01 
+1.56137155e+00 +5.79624403e-01 
+1.56765473e+00 +5.85907051e-01 
+1.57393792e+00 +5.92190195e-01 
+1.58022110e+00 +5.98472842e-01 
+1.58650429e+00 +6.04754002e-01 
+1.59278748e+00 +6.11032683e-01 
+1.59907066e+00 +6.17307893e-01 
+1.60535385e+00 +6.23578645e-01 
+1.61163703e+00 +6.29843951e-01 
+1.61792022e+00 +6.36102826e-01 
+1.62420340e+00 +6.42354286e-01 
